primary_energy
scenario,region,fuel,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Reference,date=2016-31-5T13:56:02-04:00",Africa_Eastern,a oil,0.341064,0.529418,0.729395,1.1704771,1.3230998,1.4729763,1.6093114,1.7366889,1.852189,1.996656,2.227776,2.651108,3.177637,3.888945,4.72114,5.64421,6.59557,7.56486,8.49854,9.28124,9.931644,EJ,
"Reference,date=2016-31-5T13:56:02-04:00",Africa_Eastern,b natural gas,0,0.0178406,0.0238143,0.073436,0.142731,0.256109,0.397443,0.584776,0.818316,1.1025,1.4038,1.70057,1.98193,2.27541,2.5684,2.84157,3.09743,3.35968,3.67954,4.00648,4.30957,EJ,
"Reference,date=2016-31-5T13:56:02-04:00",Africa_Eastern,c coal,0.00864168,0.0109287,0.0157631,0.0411577,0.0939874,0.200364,0.334686,0.528991,0.806765,1.18939,1.62482,2.12322,2.66971,3.30975,4.04379,4.83859,5.67556,6.53659,7.44742,8.45694,9.68424,EJ,
"Reference,date=2016-31-5T13:56:02-04:00",Africa_Eastern,d biomass,0.598468,0.833702,0.96261,1.38044,1.79492,2.19356,2.64341,3.13636,3.60865,4.20421,4.85015,5.58382,6.34741,7.16949,7.96585,8.71813,9.3643,9.91225,10.3617,10.7668,11.2542,EJ,
"Reference,date=2016-31-5T13:56:02-04:00",Africa_Eastern,e nuclear,0,0,0,0.00157197,0.002466529,0.007684488,0.017983933,0.034665652,0.05586971,0.08722892,0.12584648,0.17514625,0.240257799,0.314399089,0.391105589,0.473613918,0.55832649,0.6400067,0.7208784,0.7964652,0.8692563,EJ,
"Reference,date=2016-31-5T13:56:02-04:00",Africa_Eastern,f hydro,0.0219597,0.0353919,0.0539216,0.0712437,0.0885658,0.105888,0.12321,0.140532,0.174952,0.209372,0.243792,0.278212,0.312632,0.347051,0.381471,0.415891,0.450311,0.484731,0.519151,0.553571,0.553571,EJ,
"Reference,date=2016-31-5T13:56:02-04:00",Africa_Eastern,g wind,0,1.11E-05,2.33E-04,0.010252624,0.01994748,0.034868697,0.057152889,0.089025027,0.131394384,0.187063926,0.260158505,0.358539601,0.496399081,0.650239031,0.825570739,1.01098209,1.196440419,1.367569905,1.518625018,1.65978739,1.8109013,EJ,
"Reference,date=2016-31-5T13:56:02-04:00",Africa_Eastern,h solar,0,3.60E-06,7.20E-06,0.009569966,0.017262568,0.025938466,0.038269593,0.056333387,0.081610922,0.111148085,0.15855376,0.22465029,0.313977695,0.418868117,0.539147106,0.670598048,0.807618575,0.945246604,1.081218282,1.215319548,1.353254812,EJ,
"Reference,date=2016-31-5T13:56:02-04:00",Africa_Eastern,i geothermal,0.00117361,0.0036108,0.0052956,0.01985312,0.02877459,0.03875082,0.04979474,0.06170092,0.0695835,0.07361666,0.07361698,0.07361416,0.07361679,0.07362185,0.07361712,0.07362034,0.07361702,0.07361519,0.07361706,0.0736135,0.07361701,EJ,
"Reference,date=2016-31-5T13:56:02-04:00",Africa_Eastern,j traditional biomass,1.377214,2.018893,2.596709,2.636115,2.660319,2.670364,2.662164,2.648895,2.607479,2.488821,2.295256,2.103237,1.873065,1.64602,1.40505,1.199109,1.017805,0.873194,0.752295,0.656983,0.606029,EJ,
"Reference,date=2016-31-5T13:56:02-04:00",Africa_Northern,a oil,2.21116,3.03753,3.58936,4.3447593,4.5192009,4.691492,4.690031,4.508666,4.109638,3.65944,3.341011,3.314275,3.378574,3.571397,3.78133,3.99598,4.17476,4.3252,4.44954,4.50127,4.49814,EJ,
"Reference,date=2016-31-5T13:56:02-04:00",Africa_Northern,b natural gas,1.01276,2.4702,3.03135,3.79176,4.39381,4.97046,5.4805,5.97601,6.39198,6.79233,7.07422,7.27549,7.16237,7.07053,6.90515,6.74034,6.57004,6.46848,6.37427,6.3236,6.55093,EJ,
"Reference,date=2016-31-5T13:56:02-04:00",Africa_Northern,c coal,0.109442,0.204788,0.166631,0.219671,0.31175,0.4935,0.687244,0.986763,1.41672,1.94346,2.40535,2.8308,3.23786,3.6138,4.00524,4.37815,4.71184,5.00146,5.33076,5.72462,6.26793,EJ,
"Reference,date=2016-31-5T13:56:02-04:00",Africa_Northern,d biomass,0.0302876,0.0503842,0.0942316,0.1176,0.206935,0.328453,0.468378,0.68287,0.951872,1.26114,1.49945,1.67934,1.82917,1.92992,2.0267,2.12242,2.20348,2.27268,2.34587,2.42302,2.51499,EJ,
"Reference,date=2016-31-5T13:56:02-04:00",Africa_Northern,e nuclear,0,0,0,8.72E-04,0.0016148,0.005943577,0.01380956,0.024886697,0.036371852,0.048356227,0.060051929,0.072074542,0.093066431,0.114626208,0.135434986,0.155168486,0.17448672,0.18925848,0.20106348,0.20869457,0.2146526,EJ,
"Reference,date=2016-31-5T13:56:02-04:00",Africa_Northern,f hydro,0.0408238,0.0516204,0.0603183,0.0632959,0.0662735,0.0692511,0.0722286,0.0752062,0.0811228,0.0870394,0.092956,0.0988726,0.104789,0.110706,0.116622,0.122539,0.128456,0.134372,0.140289,0.146205,0.146205,EJ,
